ID,Make,Year,Condition,Mileage,Engine.Size,Fuel,Transmission,Price,Build,Selling.Rate,,,
3315,Honda,2005,3,200956,2400,Petrol,Automatic,1352000,Not SUV,107.9017948,,,
3316,Ford,2011,2,113188,3500,Petrol,Automatic,4162500,SUV,141.9929683,,,
3317,Audi,2019,3,24577,5500,Petrol,Automatic,49350000,SUV,187.8622677,,,
3318,Lexus,2012,3,128484,3500,Petrol,Automatic,8320000,SUV,120.3310015,,,
3319,Toyota,2005,3,381750,2400,Petrol,Automatic,1365000,Not SUV,107.9017948,,,
3320,Nissan,2015,3,88572,2400,Petrol,Automatic,1470000,Not SUV,137.4128104,,,
3321,Honda,2003,3,257112,2000,Petrol,Automatic,1248000,Not SUV,120.8084383,,,
3322,Honda,2006,3,392030,2400,Petrol,Automatic,1470000,Not SUV,105.8547276,,,
3323,Kia,2011,3,24798,3800,Petrol,Automatic,4200000,SUV,141.9929683,,,
3324,Toyota,2003,3,157097,4700,Petrol,Automatic,2860000,SUV,120.8084383,,,
3325,Toyota,2004,3,280892,3000,Petrol,Automatic,1050000,Not SUV,112.8321389,,,
3326,Opel,2001,2,117508,1600,Petrol,Manual,1942500,Not SUV,98.78961463,,,
3327,Honda,2015,3,87381,1800,Petrol,Manual,3675000,Not SUV,137.4128104,,,
3329,Toyota,2003,3,426260,2400,Petrol,Automatic,3120000,Not SUV,120.8084383,,,
3332,Honda,2006,3,218213,3500,Petrol,Automatic,1260000,Not SUV,105.8547276,,,
3333,Nissan,2003,3,270851,2500,Petrol,Automatic,1050000,SUV,120.8084383,,,
3334,Honda,2008,3,318649,3500,Petrol,Automatic,1155000,Not SUV,106.9462997,,,
3335,Honda,2012,3,13226,1800,Petrol,Automatic,3120000,Not SUV,120.3310015,,,
3336,Toyota,2002,3,166867,2500,Petrol,Automatic,1352000,Not SUV,103.6416019,,,
3337,Peugeot,2002,2,158771,1600,Petrol,Manual,1470000,Not SUV,103.6416019,,,
3339,Opel,2000,3,419605,1800,Petrol,Automatic,1260000,SUV,53.2519,,,
3340,Mazda,2009,3,157786,2000,Petrol,Automatic,1800000,Not SUV,129.3582081,,,
3342,Audi,2011,3,50930,2000,Petrol,Manual,3360000,Not SUV,141.9929683,,,
3343,Infiniti,2001,3,339881,3500,Petrol,Automatic,1352000,Not SUV,98.78961463,,,
3344,Peugeot,2002,3,22930,2000,Petrol,Automatic,1470000,Not SUV,103.6416019,,,
3345,Toyota,2003,3,299999,1800,Petrol,Automatic,1785000,Not SUV,120.8084383,,,
3346,Toyota,2005,2,90741,1800,Petrol,Automatic,2625000,Not SUV,107.9017948,,,
3347,Toyota,2007,3,81317,3500,Petrol,Automatic,3375000,Not SUV,108.2238082,,,
3348,Toyota,2002,3,261978,3000,Petrol,Automatic,2025000,SUV,103.6416019,,,
3349,Toyota,2002,3,294045,2400,Petrol,Automatic,1352000,Not SUV,103.6416019,,,
3350,Lexus,2006,3,466356,2500,Petrol,Automatic,2835000,Not SUV,105.8547276,,,
3351,Toyota,2005,2,236042,2000,Petrol,Automatic,3675000,Not SUV,107.9017948,,,
3353,Toyota,2007,3,174458,2400,Petrol,Automatic,2808000,Not SUV,108.2238082,,,
3355,Mercedes-Benz,2006,3,208116,3500,Petrol,Automatic,1155000,Not SUV,105.8547276,,,
3356,Toyota,2005,3,185120,3000,Petrol,Automatic,1365000,Not SUV,107.9017948,,,
3357,Volkswagen,2010,3,184724,2500,Petrol,Automatic,1050000,Not SUV,130.380255,,,
3358,Honda,2008,3,290798,2400,Petrol,Automatic,1470000,Not SUV,106.9462997,,,
3359,Audi,2002,2,188315,2000,Petrol,Automatic,2310000,Not SUV,103.6416019,,,
3360,Toyota,2005,3,156336,2000,Petrol,Automatic,1365000,Not SUV,107.9017948,,,
3361,Kia,2013,3,135005,1400,Petrol,Automatic,1355000,Not SUV,120.7825672,,,
3362,Ford,2011,2,113188,3500,Petrol,Automatic,4162500,SUV,141.9929683,,,
3363,Infiniti,2001,3,339881,3500,Petrol,Automatic,1352000,Not SUV,98.78961463,,,
3364,BMW,2001,3,225431,2200,Petrol,Automatic,1260000,Not SUV,98.78961463,,,
3365,Mercedes-Benz,2006,3,208116,3500,Petrol,Automatic,1155000,Not SUV,105.8547276,,,
3367,Honda,2009,3,432233,1600,Petrol,Automatic,1664000,Not SUV,129.3582081,,,
3369,Kia,2011,3,24798,3800,Petrol,Automatic,4200000,SUV,141.9929683,,,
3370,Honda,2004,3,169293,3500,Petrol,Automatic,1768000,Not SUV,112.8321389,,,
3371,Toyota,2009,3,187196,2400,Hybrid,Automatic,1785000,Not SUV,129.3582081,,,
3372,Toyota,2005,3,180634,1500,Petrol,Automatic,1155000,Not SUV,107.9017948,,,
3373,Mazda,2006,3,170765,2300,Petrol,Automatic,1680000,Not SUV,105.8547276,,,
3374,Honda,2003,3,187707,2400,Petrol,Automatic,1352000,Not SUV,120.8084383,,,
3375,Lexus,2004,3,208646,3300,Petrol,Automatic,3848000,Not SUV,112.8321389,,,
3376,Honda,2005,2,225593,2400,Petrol,Automatic,1417500,Not SUV,107.9017948,,,
3377,Mercedes-Benz,2005,3,352743,1800,Petrol,Automatic,1160000,Not SUV,107.9017948,,,
3379,Toyota,2005,3,156336,2000,Petrol,Automatic,1365000,Not SUV,107.9017948,,,
3380,Volkswagen,2006,3,218310,2500,Petrol,Automatic,1057500,Not SUV,105.8547276,,,
3381,Honda,2003,3,224187,3000,Petrol,Automatic,1050000,Not SUV,120.8084383,,,
3383,Toyota,2002,3,163777,3000,Petrol,Automatic,1250000,Not SUV,103.6416019,,,
3384,Honda,2008,3,157477,1800,Petrol,Automatic,1664000,Not SUV,106.9462997,,,
3385,Honda,2009,3,432233,1600,Petrol,Automatic,1664000,Not SUV,129.3582081,,,
3386,Nissan,2003,2,148224,1800,Petrol,Manual,1055000,Not SUV,120.8084383,,,
3388,Toyota,2000,3,39807,2200,Petrol,Automatic,1352000,Not SUV,53.2519,,,
3390,Mazda,2006,3,170765,2300,Petrol,Automatic,1680000,Not SUV,105.8547276,,,
3393,Toyota,2004,3,52982,4700,Petrol,Automatic,2808000,SUV,112.8321389,,,
3394,Toyota,2005,3,180634,1500,Petrol,Automatic,1155000,Not SUV,107.9017948,,,
3395,Toyota,2007,3,245616,1800,Petrol,Manual,1207500,Not SUV,108.2238082,,,
3397,Toyota,2005,3,149839,1800,Petrol,Automatic,2475000,Not SUV,107.9017948,,,
3398,Honda,2013,3,186595,1500,Petrol,Automatic,3360000,Not SUV,120.7825672,,,
3399,Ford,2010,2,388488,5400,Petrol,Automatic,7800000,Not SUV,130.380255,,,
3400,BMW,2001,3,225431,2200,Petrol,Automatic,1260000,Not SUV,98.78961463,,,
3402,Suzuki,2009,3,113587,2000,Petrol,Automatic,2100000,SUV,129.3582081,,,
3403,Toyota,2006,2,409066,2400,Petrol,Automatic,2730000,Not SUV,105.8547276,,,
3404,Peugeot,2004,2,99999,1600,Electric,Automatic,1627500,Not SUV,112.8321389,,,
3405,Volvo,2005,2,297589,3000,Petrol,Automatic,1260000,SUV,107.9017948,,,
3407,Kia,2018,3,15598,1800,Petrol,Automatic,4200000,Not SUV,193.8541808,,,
3408,Toyota,2004,3,52982,4700,Petrol,Automatic,2808000,SUV,112.8321389,,,
3410,Honda,2005,3,404816,2400,Petrol,Automatic,1050000,Not SUV,107.9017948,,,
3412,Mercedes-Benz,2007,2,249549,3500,Petrol,Automatic,4500000,Not SUV,108.2238082,,,
3413,Toyota,2006,2,409066,2400,Petrol,Automatic,2730000,Not SUV,105.8547276,,,
3414,Suzuki,2009,3,113587,2000,Petrol,Automatic,2100000,SUV,129.3582081,,,
3416,Toyota,2009,2,121871,2400,Petrol,Automatic,5062500,Not SUV,129.3582081,,,
3417,Toyota,2010,3,360974,2400,Petrol,Automatic,1995000,Not SUV,130.380255,,,
3418,Toyota,2009,2,90852,2400,Petrol,Automatic,4500000,Not SUV,129.3582081,,,
3419,Ford,2010,2,388488,5400,Petrol,Automatic,7800000,Not SUV,130.380255,,,
3421,Nissan,2012,3,199155,2500,Petrol,Automatic,1260000,SUV,120.3310015,,,
3422,Toyota,2012,3,143438,1600,Petrol,Manual,2625000,Not SUV,120.3310015,,,
3424,Toyota,2000,3,207581,1400,Petrol,Automatic,1047500,Not SUV,53.2519,,,
3425,Toyota,2001,3,327298,2200,Petrol,Automatic,1050000,Not SUV,98.78961463,,,
3427,Lexus,2001,3,198044,3000,Petrol,Automatic,1365000,SUV,98.78961463,,,
3428,Toyota,2003,3,296443,1800,Petrol,Automatic,1312500,Not SUV,120.8084383,,,
3429,Honda,2006,3,202078,3000,Petrol,Automatic,1018500,Not SUV,105.8547276,,,
3431,Toyota,2004,3,208160,2400,Petrol,Automatic,1155000,Not SUV,112.8321389,,,
3433,Toyota,2005,3,149839,1800,Petrol,Automatic,2475000,Not SUV,107.9017948,,,
3434,Toyota,2004,3,219124,1800,Petrol,Automatic,2080000,Not SUV,112.8321389,,,
3436,Hyundai,2010,3,103739,1600,Petrol,Manual,1155000,Not SUV,130.380255,,,
3437,Honda,2004,3,177588,3500,Petrol,Automatic,1872000,SUV,112.8321389,,,
3438,Toyota,2001,2,111027,3000,Petrol,Automatic,3600000,SUV,98.78961463,,,
3441,Toyota,2010,3,360974,2400,Petrol,Automatic,1995000,Not SUV,130.380255,,,
3443,Volvo,2008,2,12074,3200,Petrol,Automatic,3432000,SUV,106.9462997,,,
3445,Toyota,2007,3,213548,3500,Petrol,Automatic,3328000,SUV,108.2238082,,,
3447,Honda,2009,3,189309,3500,Petrol,Automatic,1365000,Not SUV,129.3582081,,,
3448,Toyota,2009,2,210673,1800,Petrol,Automatic,4275000,Not SUV,129.3582081,,,
3449,Lexus,2001,3,198044,3000,Petrol,Automatic,1365000,SUV,98.78961463,,,
3452,Volvo,2008,2,12074,3200,Petrol,Automatic,3432000,SUV,106.9462997,,,
3454,Toyota,2010,3,203870,2500,Petrol,Automatic,3640000,Not SUV,130.380255,,,
3455,Mercedes-Benz,2016,3,41668,2000,Petrol,Automatic,10012500,Not SUV,169.7856929,,,
3456,Honda,2003,3,229437,2400,Petrol,Automatic,1404000,Not SUV,120.8084383,,,
3457,Hyundai,2009,3,142520,1600,Petrol,Automatic,1365000,Not SUV,129.3582081,,,
3458,Honda,2004,3,177588,3500,Petrol,Automatic,1872000,SUV,112.8321389,,,
3459,Lexus,2004,3,360191,3300,Petrol,Automatic,2475000,Not SUV,112.8321389,,,
3460,Toyota,2007,2,227184,1500,Petrol,Automatic,2625000,Not SUV,108.2238082,,,
3461,Honda,2014,3,24935,1800,Petrol,Automatic,4725000,Not SUV,122.1199565,,,
3462,Honda,2008,3,156271,1300,Petrol,Manual,1050000,Not SUV,106.9462997,,,
3463,Toyota,2007,3,174956,1500,Petrol,Manual,1365000,Not SUV,108.2238082,,,
3464,Toyota,2008,3,59399,1800,Petrol,Manual,1872000,Not SUV,106.9462997,,,
3465,Toyota,2009,3,137186,1800,Petrol,Manual,1575000,Not SUV,129.3582081,,,
3466,Toyota,2001,2,111027,3000,Petrol,Automatic,3600000,SUV,98.78961463,,,
3467,Honda,2005,3,131992,3000,Petrol,Automatic,1050000,Not SUV,107.9017948,,,
3469,Honda,2008,3,370928,2400,Petrol,Automatic,1155000,Not SUV,106.9462997,,,
3470,Honda,2007,3,66823,1800,Petrol,Automatic,1768000,Not SUV,108.2238082,,,
3471,Hyundai,2009,3,164565,1600,Petrol,Manual,1155000,Not SUV,129.3582081,,,
3472,Honda,2002,2,137775,1700,Petrol,Automatic,1470000,Not SUV,103.6416019,,,
3473,Mercedes-Benz,2005,3,167169,2400,Petrol,Automatic,1470000,Not SUV,107.9017948,,,
3474,Honda,2006,3,168907,1800,Petrol,Automatic,1365000,Not SUV,105.8547276,,,
3475,Honda,2010,3,252463,1800,Petrol,Automatic,1575000,Not SUV,130.380255,,,
3477,Honda,2008,2,136143,1800,Petrol,Automatic,2520000,Not SUV,106.9462997,,,
3478,Honda,2008,3,178425,1800,Petrol,Automatic,1456000,Not SUV,106.9462997,,,
3479,Toyota,2003,2,162691,1800,Petrol,Automatic,2704000,Not SUV,120.8084383,,,
3480,Lexus,2007,3,78470,3500,Petrol,Automatic,5287500,Not SUV,108.2238082,,,
3481,Toyota,2006,3,169259,1800,Petrol,Automatic,1365000,Not SUV,105.8547276,,,
3482,Toyota,2008,3,59399,1800,Petrol,Manual,1872000,Not SUV,106.9462997,,,
3483,Lexus,2014,3,53558,3500,Petrol,Automatic,8400000,SUV,122.1199565,,,
3484,Toyota,2005,3,195268,1800,Petrol,Automatic,1365000,Not SUV,107.9017948,,,
3485,Toyota,2007,3,174956,1500,Petrol,Manual,1365000,Not SUV,108.2238082,,,
3486,Toyota,2014,3,308916,1300,Petrol,Automatic,4200000,Not SUV,122.1199565,,,
3487,Opel,2002,3,245314,1400,Petrol,Manual,1260000,Not SUV,103.6416019,,,
3489,Audi,2009,2,259300,2000,Petrol,Automatic,3150000,Not SUV,129.3582081,,,
3490,Honda,2006,3,168907,1800,Petrol,Automatic,1365000,Not SUV,105.8547276,,,
3491,Honda,2005,3,131992,3000,Petrol,Automatic,1050000,Not SUV,107.9017948,,,
3492,Toyota,2005,3,217805,2400,Petrol,Automatic,1260000,SUV,107.9017948,,,
3493,Volkswagen,2013,2,131549,2500,Petrol,Automatic,5880000,Not SUV,120.7825672,,,
3494,Lexus,2007,3,174458,3000,Petrol,Automatic,2625000,Not SUV,108.2238082,,,
3495,Honda,2002,2,137775,1700,Petrol,Automatic,1470000,Not SUV,103.6416019,,,
3497,Honda,2006,2,171225,1300,Hybrid,Automatic,2704000,Not SUV,105.8547276,,,
3498,Toyota,2004,3,70990,1800,Petrol,Automatic,2080000,Not SUV,112.8321389,,,
3499,Chevrolet,2003,2,191555,2200,Petrol,Automatic,1575000,Not SUV,120.8084383,,,
3500,Toyota,2005,3,247930,3300,Petrol,Automatic,2250000,Not SUV,107.9017948,,,
3501,Toyota,2009,3,137186,1800,Petrol,Manual,1575000,Not SUV,129.3582081,,,
3502,Hyundai,2004,3,180368,3500,Petrol,Automatic,1260000,SUV,112.8321389,,,
3503,Peugeot,2004,2,104880,1400,Petrol,Manual,1560000,Not SUV,112.8321389,,,
3504,Lexus,2005,3,373268,3300,Petrol,Automatic,2404000,Not SUV,107.9017948,,,
3505,Toyota,2004,3,208160,2400,Petrol,Automatic,1155000,Not SUV,112.8321389,,,
3506,Toyota,2004,3,138916,1800,Petrol,Automatic,2250000,Not SUV,112.8321389,,,
3508,Pontiac,2003,3,173521,1800,Petrol,Automatic,1800000,Not SUV,120.8084383,,,
3509,Honda,2008,3,178425,1800,Petrol,Automatic,1456000,Not SUV,106.9462997,,,
3511,Honda,2007,3,66823,1800,Petrol,Automatic,1768000,Not SUV,108.2238082,,,
3512,Honda,2008,3,435236,1800,Petrol,Automatic,2080000,Not SUV,106.9462997,,,
3513,Mazda,2006,3,198963,2000,Petrol,Automatic,1365000,Not SUV,105.8547276,,,
3514,Honda,2010,3,252463,1800,Petrol,Automatic,1575000,Not SUV,130.380255,,,
3516,Honda,2003,2,278048,2000,Petrol,Automatic,2047500,Not SUV,120.8084383,,,
3518,Honda,2011,3,167793,3500,Petrol,Automatic,3952000,Not SUV,141.9929683,,,
3519,Honda,2006,3,175820,1800,Petrol,Automatic,8840000,Not SUV,105.8547276,,,
3521,Toyota,2004,3,482800,1800,Petrol,Automatic,1365000,Not SUV,112.8321389,,,
3522,Honda,2008,3,218853,1500,Petrol,Automatic,1250000,Not SUV,106.9462997,,,
3523,Toyota,2003,3,355522,3000,Petrol,Automatic,1365000,Not SUV,120.8084383,,,
3524,Honda,2004,3,198184,3500,Petrol,Automatic,1872000,SUV,112.8321389,,,
3525,Toyota,2007,3,85851,1500,Petrol,Automatic,1365000,Not SUV,108.2238082,,,
3527,Honda,2006,3,407637,1800,Petrol,Automatic,1560000,Not SUV,105.8547276,,,
3528,Toyota,2005,3,247930,3300,Petrol,Automatic,2250000,Not SUV,107.9017948,,,
3529,Volkswagen,2000,2,238149,1800,Petrol,Manual,1680000,Not SUV,53.2519,,,
3530,Toyota,2004,3,138916,1800,Petrol,Automatic,2250000,Not SUV,112.8321389,,,
3532,Honda,2011,3,167793,3500,Petrol,Automatic,3952000,Not SUV,141.9929683,,,
3533,Pontiac,2003,3,173521,1800,Petrol,Automatic,1800000,Not SUV,120.8084383,,,
3534,Volkswagen,2003,2,275690,1600,Petrol,Automatic,2415000,Not SUV,120.8084383,,,
3537,Hyundai,2004,3,180368,3500,Petrol,Automatic,1260000,SUV,112.8321389,,,
3541,Toyota,2018,2,159334,2500,Petrol,Automatic,13520000,Not SUV,193.8541808,,,
3543,Honda,2012,3,58920,2400,Petrol,Automatic,2512000,Not SUV,120.3310015,,,
3544,Honda,2006,3,309254,1800,Petrol,Manual,1312500,Not SUV,105.8547276,,,
3545,Toyota,2011,2,380494,2400,Petrol,Automatic,3937500,Not SUV,141.9929683,,,
3547,Toyota,2007,3,156731,2400,Petrol,Automatic,2808000,Not SUV,108.2238082,,,
3548,Toyota,2007,3,85851,1500,Petrol,Automatic,1365000,Not SUV,108.2238082,,,
3549,Toyota,2007,3,191517,1300,Petrol,Manual,1155000,Not SUV,108.2238082,,,
3551,Toyota,2002,3,313177,3000,Petrol,Automatic,1872000,Not SUV,103.6416019,,,
3552,Mercedes-Benz,2014,3,143207,3500,Petrol,Automatic,9.00E+06,SUV,122.1199565,,,
3554,Toyota,2014,3,92814,1800,Petrol,Automatic,3150000,Not SUV,122.1199565,,,
3555,Hyundai,2007,3,134188,2400,Petrol,Automatic,1155000,Not SUV,108.2238082,,,
3558,Opel,2005,3,218560,1600,Petrol,Manual,1800000,Not SUV,107.9017948,,,
3560,Toyota,2011,2,98103,2500,Petrol,Automatic,3990000,Not SUV,141.9929683,,,
3562,Mercedes-Benz,2006,2,104962,3500,Petrol,Automatic,3990000,Not SUV,105.8547276,,,
3563,Toyota,2009,2,130789,2700,Petrol,Automatic,3952000,Not SUV,129.3582081,,,
3564,Mercedes-Benz,2001,3,432510,3200,Petrol,Automatic,1575000,Not SUV,98.78961463,,,
3565,Toyota,2018,3,49330,2500,Petrol,Automatic,11550000,Not SUV,193.8541808,,,
3566,Toyota,2003,3,120117,1800,Petrol,Automatic,1260000,Not SUV,120.8084383,,,
3567,Toyota,2007,3,446224,1800,Petrol,Automatic,1470000,Not SUV,108.2238082,,,
3569,Lexus,2004,2,94868,4700,Petrol,Automatic,7200000,SUV,112.8321389,,,
3570,Toyota,2007,3,209333,1800,Petrol,Manual,1155000,Not SUV,108.2238082,,,
3571,Toyota,2014,3,92814,1800,Petrol,Automatic,3150000,Not SUV,122.1199565,,,
3572,Opel,2005,3,218560,1600,Petrol,Manual,1800000,Not SUV,107.9017948,,,
3573,Toyota,2003,2,300986,2000,Petrol,Automatic,2625000,Not SUV,120.8084383,,,
3574,Infiniti,2002,3,109615,3500,Petrol,Automatic,892500,SUV,103.6416019,,,
3575,Lexus,2004,2,94868,4700,Petrol,Automatic,7200000,SUV,112.8321389,,,
3576,Toyota,2010,2,184530,1800,Petrol,Automatic,4056000,Not SUV,130.380255,,,
3577,Toyota,2008,2,86643,1500,Petrol,Automatic,2940000,Not SUV,106.9462997,,,
3578,Honda,2012,3,58920,2400,Petrol,Automatic,2512000,Not SUV,120.3310015,,,
3579,Ford,2013,2,171155,3500,Petrol,Automatic,4935000,SUV,120.7825672,,,
3580,Nissan,2001,3,172358,3500,Petrol,Automatic,1248000,SUV,98.78961463,,,
3582,Nissan,2012,2,231941,2500,Petrol,Automatic,4387500,Not SUV,120.3310015,,,
3583,Toyota,2003,3,182846,1800,Petrol,Automatic,1785000,Not SUV,120.8084383,,,
3584,Toyota,2009,2,130789,2700,Petrol,Automatic,3952000,Not SUV,129.3582081,,,
3585,Lexus,2002,2,211561,3000,Petrol,Automatic,3487500,Not SUV,103.6416019,,,
3587,Toyota,2009,3,108958,2000,Petrol,Automatic,3432000,Not SUV,129.3582081,,,
3590,Ford,2008,2,258390,4600,Petrol,Automatic,3937500,Not SUV,106.9462997,,,
3591,Infiniti,2005,3,204946,3500,Petrol,Automatic,2812500,SUV,107.9017948,,,
3592,Toyota,2007,2,164013,3500,Petrol,Automatic,4050000,Not SUV,108.2238082,,,
3593,Acura,2016,3,163198,3500,Petrol,Automatic,11025000,SUV,169.7856929,,,
3594,Lexus,2001,3,283860,3000,Petrol,Automatic,2600000,SUV,98.78961463,,,
3595,Honda,2008,3,85766,3500,Petrol,Automatic,1687500,Not SUV,106.9462997,,,
3596,Toyota,2010,2,233977,2400,Petrol,Automatic,5062500,Not SUV,130.380255,,,
3599,Toyota,2008,3,196552,1800,Petrol,Automatic,2700000,Not SUV,106.9462997,,,
3600,Infiniti,2002,3,109615,3500,Petrol,Automatic,892500,SUV,103.6416019,,,
3601,Honda,2008,3,293360,2400,Petrol,Automatic,1912500,Not SUV,106.9462997,,,
3602,Toyota,2003,3,182846,1800,Petrol,Automatic,1785000,Not SUV,120.8084383,,,
3603,Ford,2014,3,68442,2000,Petrol,Automatic,5062500,Not SUV,122.1199565,,,
3604,Toyota,2001,3,350884,2200,Petrol,Automatic,1196000,Not SUV,98.78961463,,,
3605,Lexus,2013,2,219832,3400,Petrol,Automatic,13500000,SUV,120.7825672,,,
3607,Jeep,2008,2,239555,3700,Petrol,Automatic,4500000,SUV,106.9462997,,,
3608,Ford,2008,3,124327,4600,Petrol,Automatic,3937500,Not SUV,106.9462997,,,
3609,Kia,2013,3,81596,2400,Petrol,Automatic,3150000,Not SUV,120.7825672,,,
3610,Mercedes-Benz,2001,3,158413,1800,Petrol,Manual,1050000,Not SUV,98.78961463,,,
3611,Toyota,2006,3,244551,4000,Petrol,Automatic,3150000,SUV,105.8547276,,,
3612,Honda,2008,3,104050,2500,Petrol,Automatic,2025000,Not SUV,106.9462997,,,
3613,Lexus,2007,3,313140,3500,Petrol,Automatic,3328000,Not SUV,108.2238082,,,
3615,Mercedes-Benz,2012,2,196553,3000,Petrol,Automatic,5250000,Not SUV,120.3310015,,,
3616,Mercedes-Benz,2001,3,158413,1800,Petrol,Manual,1050000,Not SUV,98.78961463,,,
3617,Lexus,2007,3,313140,3500,Petrol,Automatic,3328000,Not SUV,108.2238082,,,
3618,Honda,2008,3,104050,2500,Petrol,Automatic,2025000,Not SUV,106.9462997,,,
3620,Toyota,2010,3,251253,2500,Petrol,Automatic,2812500,Not SUV,130.380255,,,
3622,Toyota,2012,3,231414,2400,Petrol,Automatic,3600000,Not SUV,120.3310015,,,
3623,Opel,2000,3,178190,1400,Petrol,Automatic,840000,Not SUV,53.2519,,,
3624,Hyundai,2012,3,124219,1600,Petrol,Automatic,2700000,Not SUV,120.3310015,,,
3625,Lexus,2007,3,168422,3000,Petrol,Automatic,2625000,Not SUV,108.2238082,,,
3626,Toyota,2007,2,288213,2400,Petrol,Automatic,3937500,Not SUV,108.2238082,,,
3627,Mercedes-Benz,2010,3,248646,3000,Petrol,Automatic,4612500,Not SUV,130.380255,,,
3628,Mitsubishi,2005,3,159742,3500,Petrol,Automatic,1012500,SUV,107.9017948,,,
3629,Toyota,2019,2,51484,2400,Petrol,Automatic,16875000,Not SUV,187.8622677,,,
3631,Toyota,2008,3,206410,2500,Petrol,Automatic,2475000,SUV,106.9462997,,,
3632,Toyota,2003,3,136682,1800,Petrol,Automatic,2137500,Not SUV,120.8084383,,,
3633,Lexus,2006,2,119197,3300,Petrol,Automatic,5850000,SUV,105.8547276,,,
3634,Toyota,2009,3,237332,2400,Petrol,Automatic,2812500,Not SUV,129.3582081,,,
3635,Hyundai,2013,3,269194,2000,Petrol,Automatic,4095000,SUV,120.7825672,,,
3636,Ford,2013,2,226430,2500,Petrol,Automatic,5145000,SUV,120.7825672,,,
3637,Lexus,2011,2,207450,2500,Petrol,Automatic,4200000,Not SUV,141.9929683,,,
3638,Pontiac,2009,3,80355,2400,Petrol,Automatic,2600000,Not SUV,129.3582081,,,
3639,Ford,2001,3,88171,4200,Petrol,Automatic,2650000,Not SUV,98.78961463,,,
3640,BMW,2008,2,369147,3000,Petrol,Automatic,4725000,Not SUV,106.9462997,,,
3641,Honda,2011,3,107345,2500,Petrol,Automatic,1575000,Not SUV,141.9929683,,,
3642,Toyota,2004,3,196493,2400,Petrol,Automatic,1687500,Not SUV,112.8321389,,,
3643,Hyundai,2016,3,86812,1800,Petrol,Automatic,3262500,Not SUV,169.7856929,,,
3644,Toyota,2007,3,124822,2400,Petrol,Automatic,2812500,Not SUV,108.2238082,,,
3645,Toyota,2017,2,77647,2500,Petrol,Automatic,12180000,SUV,192.3100693,,,
3646,Toyota,2015,3,113843,1800,Petrol,CVT,5062500,Not SUV,137.4128104,,,
3647,Honda,2009,3,132820,2400,Petrol,Automatic,2137500,Not SUV,129.3582081,,,
3648,Pontiac,2010,3,71119,1800,Petrol,Automatic,3937500,Not SUV,130.380255,,,
3649,Toyota,2020,2,57656,3500,Petrol,Automatic,42750000,SUV,220.9049263,,,
3650,Volkswagen,2011,3,158400,2500,Diesel,Manual,1575000,Not SUV,141.9929683,,,
3651,Nissan,2007,3,136312,4000,Petrol,Automatic,2025000,SUV,108.2238082,,,
3654,Opel,2000,3,178190,1400,Petrol,Automatic,840000,Not SUV,53.2519,,,
3655,Toyota,2013,2,113150,1800,Petrol,Automatic,3937500,Not SUV,120.7825672,,,
3656,Chrysler,2002,3,351204,1600,Petrol,Manual,945000,Not SUV,103.6416019,,,
3657,Toyota,2006,3,268487,3300,Petrol,Automatic,2812500,SUV,105.8547276,,,
3658,Toyota,2003,3,450912,2400,Petrol,Automatic,1912500,Not SUV,120.8084383,,,
3659,Toyota,2003,3,447076,1500,Petrol,Automatic,1462500,Not SUV,120.8084383,,,
3660,Lexus,2004,2,146152,3300,Petrol,Automatic,4515000,SUV,112.8321389,,,
3661,Infiniti,2003,3,195784,3500,Petrol,Automatic,945000,SUV,120.8084383,,,
3663,BMW,2005,3,228833,3000,Petrol,Automatic,1125000,Not SUV,107.9017948,,,
3664,Toyota,2003,3,367531,4000,Petrol,Automatic,2137500,SUV,120.8084383,,,
3666,Chevrolet,2008,3,277414,1600,Petrol,Automatic,840000,Not SUV,106.9462997,,,
3667,Peugeot,2000,3,123300,1400,Petrol,Manual,945000,Not SUV,53.2519,,,
3668,Lexus,2001,3,227119,3000,Petrol,Automatic,2587500,SUV,98.78961463,,,
3669,Toyota,2010,3,120867,1800,Petrol,Automatic,2700000,Not SUV,130.380255,,,
3671,Toyota,2006,2,190194,3000,Petrol,Automatic,2940000,Not SUV,105.8547276,,,
3672,Mitsubishi,2001,3,192188,2400,Petrol,Automatic,892500,Not SUV,98.78961463,,,
3673,Kia,2009,3,67642,1600,Petrol,Automatic,2940000,Not SUV,129.3582081,,,
3674,Renault,2002,3,276254,1800,Petrol,Manual,840000,Not SUV,103.6416019,,,
3675,Nissan,2005,3,236550,2500,Petrol,Automatic,945000,Not SUV,107.9017948,,,
3676,Lexus,2008,3,164490,3500,Petrol,Automatic,6300000,SUV,106.9462997,,,
3677,Toyota,2004,3,266008,2400,Petrol,Automatic,1872000,Not SUV,112.8321389,,,
3680,Honda,2003,3,320200,3000,Petrol,Automatic,945000,Not SUV,120.8084383,,,
3681,Toyota,2011,2,80429,3500,Petrol,Automatic,5250000,Not SUV,141.9929683,,,
3684,Honda,2004,3,344102,3500,Petrol,Automatic,1687500,SUV,112.8321389,,,
3685,Mitsubishi,2006,3,79755,2000,Petrol,Automatic,945000,Not SUV,105.8547276,,,
3686,Mazda,2006,3,273752,2300,Petrol,Manual,945000,Not SUV,105.8547276,,,
3687,Toyota,2006,3,363770,1800,Petrol,Automatic,1155000,Not SUV,105.8547276,,,
